session_id,object_id,feature_path,n_frames,feature_dim,source_fingerprint
s5,o23,s5/o23.npz,300,1280,4eda0c4b6876b8adfdfcf5df23f99127a6a9fd70a80e21c78a6f3d7ebae05192
s5,o24,s5/o24.npz,300,1280,8eb659ae47d856cec2602664d776a1a13f68e4bc9636ae324f8790c70e47a9bc
s5,o25,s5/o25.npz,299,1280,71c16ae440499f9d3bf306392dbb851497c18e6127255a51dc5ea48216ec189a
s5,o26,s5/o26.npz,299,1280,fa8910851be23cc893d230706cd32d0e3e77ca99bdcd0c0c361438eb6a5f634e
s5,o27,s5/o27.npz,299,1280,369ff085cab11607be543bb72c1a074c92f9d694c5943984f870fd7722070540
s5,o28,s5/o28.npz,300,1280,418080db9a2a6ec42815e3aa5601ad273412f414957c3d7d65105746e24cddda
s5,o29,s5/o29.npz,300,1280,e5d09d497524b029c32d03a49ff0abd282ed120f392af201c2a00699d24cdf3f
s5,o30,s5/o30.npz,300,1280,05ea3570a544fcb6afb25ed0c86bad8020b35fdbfe5d93f2543ba86117a4c054
s5,o31,s5/o31.npz,300,1280,bc92e047a903e7daeda8b0a0c9b50055413e21370ec18f8c6d69b6f5231cac2b
s5,o32,s5/o32.npz,300,1280,2f8332c87a652511befc71dbf447b0bac7fa876cfcaf99ac34df3f2bf62042e4
s5,o33,s5/o33.npz,300,1280,0b08a732153513451f02df7a63332f49a4a4434439f53154406c8ce93d0d6254
s5,o34,s5/o34.npz,300,1280,c0453d444c190f57fa9ff3f5f57f57372353c3fb9ad8b93efc880dbc62ce23f9
s5,o35,s5/o35.npz,300,1280,40f5a07b66c133553aa6f5372d1808b7848ca2ee3666e6510bbb7deb02b03700
s5,o36,s5/o36.npz,300,1280,c071cbf2c8fe9d77353d1afea7f388e2d6138e923e3142a6be009bd6abd3dbf4
s5,o37,s5/o37.npz,300,1280,cb80edfa486f4337993c0e22e1de012b3230d3f17de22b5221501f9d60451e82
s5,o38,s5/o38.npz,297,1280,fd0cf8954af04eabd52db479a47a002b187743f80950290a374dc2865c77a117
s5,o39,s5/o39.npz,300,1280,e3c4b966d64c741e9cf05f1e8af3ef589627683bb7a2c9deb5bb26bebe357576
s5,o40,s5/o40.npz,300,1280,b06f37434adaa5befa17304c62616a8c16ed3767cfd962ccf33323986d5727c5
s5,o41,s5/o41.npz,300,1280,687db67e3ddfbf24264770836acd1ef24aec0a2c732485ab7285f129ccfcb994
s5,o42,s5/o42.npz,300,1280,f88d12fb36c108d6aa91de277d1c6f6088e69bd87aa2646cf0bad6b6fe499a1a
s5,o43,s5/o43.npz,298,1280,9f8b46c82642476eb3c1a34478f4d646c5fd89f70561dafcfa65bcfde161a595
s5,o44,s5/o44.npz,300,1280,58f13bfe6fc89e1b63c492cde6df14e3ee2f630a38dbb1b916c10a480a85d7e7
s5,o45,s5/o45.npz,298,1280,6903a1f22b276eb22cc4bf7c2a09c33cc0e9e62f03c5cebdf687372079c37533
s5,o46,s5/o46.npz,300,1280,c3b9ed2d15a070ec04b7946f4361899fbb84c34e41d47292dc3aa04e1555c4ef
s5,o47,s5/o47.npz,299,1280,aa9b119578a80f9b4d87d1805c4cf41a06f60eb2b000d28cc86e9ef07f90e521
s5,o48,s5/o48.npz,296,1280,becf7351ce78fe4fd42a446dda6038d9c40acf31ebf8a514cd869a9970a2af2f
s5,o49,s5/o49.npz,300,1280,f4ae6f8ec9dd31e28daff423a1f8373df3cea67d542d501a889c80629bead53d
s5,o50,s5/o50.npz,300,1280,b7b6567944ef8b64fea5c460bbbf4716bde4e3c0dd37f4c59c1893939af5c44e
s6,o1,s6/o1.npz,300,1280,1fbdb42f389d9569d85882b77a222cbbab6092c065751df1b51f24b4b4a9575c
s6,o2,s6/o2.npz,299,1280,71c17b888ee4492ecaee11369ccb2f18edccb16f89e38dd3ea323145cf442959
s6,o3,s6/o3.npz,300,1280,68d34da11c31038796282eaed5fe3abc68e5223a9e5d4f3b237508daef3dfc8d
s6,o4,s6/o4.npz,300,1280,b7c287325e974b3027ed230faaf6aca107eef179c6b75523c4ca4d103c97f2ea
s6,o5,s6/o5.npz,298,1280,3b59b31219cf10e0c30faafa5dc727141cd59a236d6d0e04c1233291de41afbf
s6,o6,s6/o6.npz,300,1280,2f5150ea63485bc1a6c2b813543e6ea3739c4b0df0590f7d831d09d861982965
s6,o7,s6/o7.npz,300,1280,acd4b5bc601133c97e2a56ecae6df6583f7d49da574c1238a3da15a730adb36c
s6,o8,s6/o8.npz,299,1280,2e6e3120d90da6dc0c63cd7b86ab8e375ddd2f606b68860b84edf3e5bbce86c4
s6,o9,s6/o9.npz,300,1280,3ad4e26e2ad2b74fdf38a479381a28e3afb6540eff0f5a94bca09dee5965648e
s6,o10,s6/o10.npz,300,1280,5101e11eb4a3e670ea32a6ed9927bd96f1f46c06d769101ab9de5917a0ae3086
s6,o11,s6/o11.npz,300,1280,adef164115e402fbb8027340e385735b6b386b84769c02fbbac1382c25689656
s6,o12,s6/o12.npz,300,1280,02988d92f877c11a947b8ed441d4c99dd991f14142677764ebec266f228bea08
s6,o13,s6/o13.npz,300,1280,36aa4afc4eb5b50d849d5077992e9263fb390613c52a33d18e8218214a63bbb4
s6,o14,s6/o14.npz,300,1280,cbed2af44ee573e689e8b7abe377de3a61c5ad0ca6e95e9c2d72920b703b52ec
s6,o15,s6/o15.npz,300,1280,9f42f30976203280acdcfb595ef9666320d0b1032cb00f1199b04d2803b69d41
s6,o16,s6/o16.npz,299,1280,c5f36fb74e684c30e4403f2c04554e490d63dce7b9c964d4909d37c832287eb1
s6,o17,s6/o17.npz,300,1280,4d0dddd78cf2e8ead4f93867062eb7555340983fa97ae3db64fe41f270fd36fc
s6,o18,s6/o18.npz,300,1280,c9549c3f0eeb9239acca979e07c1cfeb19f799a0343e8b67c12915462ba743fa
s6,o19,s6/o19.npz,300,1280,bf4edd04de132012af291b1ab5eab410c7b60d3a77e00d846b50b89b5668ae8c
s6,o20,s6/o20.npz,300,1280,d940b2ae947783c2c3f8e9a6bb644878dcf05151fc3dac923425deedff4d5484
s6,o21,s6/o21.npz,300,1280,a838c97ddb2b2114ada6c13c7dd61a4143301bcf4050952ab505251c36b1850f
s6,o22,s6/o22.npz,298,1280,522c3cea3be2b8aab69fabca54c22f84d4438e0580755f266db09dc91657a79a
s6,o23,s6/o23.npz,300,1280,661ac8bfb1daab05a12e8ec6628143278ee0db68d9a6a9d2029a18b73ff055c0
s6,o24,s6/o24.npz,300,1280,1f236488f34b314325ed0c759a1e6ddc71d8369f91375278babc906a1df1c0de
s6,o25,s6/o25.npz,300,1280,b08a04234a9ba29f4c16e34f11000b50d6151e1ae1a63a54823645f41f0afc7f
s6,o26,s6/o26.npz,299,1280,8c144db52660f9549e34741202f8cd557214690ab37521252815bc99e42b6b0d
s6,o27,s6/o27.npz,300,1280,1b414b782e83acff7943de8fe3ae6faf06425d01bf8aa464b9d321d0062bae53
s6,o28,s6/o28.npz,300,1280,dafd16f124eea1d643704ee5b1176ca1292350eb299cebdae7df427cb9b3c67f
s6,o29,s6/o29.npz,300,1280,b0f353c546da2d688e449a63d46fab8008f859423324ef579fdfe138ed815b38
s6,o30,s6/o30.npz,300,1280,7298b99bbc0cc7c19c6b04609b350d46951bff673b3692b3a6d03b998ebece9f
s6,o31,s6/o31.npz,300,1280,5b8a11c9aabd53367369375e5669c47e93bf7796cd81dd6d79c744eed8d3e4a3
s6,o32,s6/o32.npz,300,1280,2999ad629278bc40d5b81d3fa01c6ae440f0a0edd85b47ca288e8e80a6d43a2d
s6,o33,s6/o33.npz,300,1280,8c84e46038d44794300dffb3ff39cae55446d64152c666b34bc74d2614ada5d5
s6,o34,s6/o34.npz,300,1280,a1801dc4060992e239f0709e6d9ff180ec39ecfcd3fd0183f96321f2df50c5ad
s6,o35,s6/o35.npz,300,1280,82ef9d3675b75d0b5ad3905b19b70118ceeab4d978fa74e78e96d1ac3e04b31f
s6,o36,s6/o36.npz,300,1280,0e291ad03334c373a29ba4281853fb2bc93591dd79a01faa165e994641a15a74
s6,o37,s6/o37.npz,300,1280,3af1bfacdc6fafff78f55378988183730a42dd5e34e8962a789fd822ed7447d4
s6,o38,s6/o38.npz,300,1280,6fdef069a787a72ba4eec4d73b1085aaec0f4380c81d6631cdbaf2698fff0238
s6,o39,s6/o39.npz,300,1280,440489944d2d1e7a0bb76b82dc130ba5145cc3d74af0fafe07a192e75d55b730
s6,o40,s6/o40.npz,300,1280,696874520bd98c96457d2162bf4a2fa6a6fe021acd422556f50c8ce1dbf33c73
s6,o41,s6/o41.npz,300,1280,bb26df596cb1c18916fe592c168f6567a21bc0c36729635c3e714e8de57cbd60
s6,o42,s6/o42.npz,300,1280,aaf89a89c98f28f1d645c261fa5874175357bd2e9c50a640f8c6e2c058639b50
s6,o43,s6/o43.npz,300,1280,0fd1235bebf91367df1d9a9dd82bc9566f1ddc5e13628da7a29a98bb44924cb0
s6,o44,s6/o44.npz,300,1280,5751784963d95caae11f47527ecdc2a2a2469230418c1d84e932f559146adb84
s6,o45,s6/o45.npz,297,1280,a14918bf4b312af44c78c3d36362048db6b4d74dde204e54f7c9eb9b14ac632e
s6,o46,s6/o46.npz,300,1280,497dc8f73e873083042aab2dd845f26a0e2b38c273473a884a04f179cc398d42
s6,o47,s6/o47.npz,300,1280,24fbf16b2fd0f21937320546f5b46e8b93e136b7e9f8ad006bd9eb8ef54a14c8
s6,o48,s6/o48.npz,300,1280,b92933343af44bcdcafbe9b7654e99f37b10ffbcdac960d26f257f53cafd69e7
s6,o49,s6/o49.npz,300,1280,98dd893fd112bdd21d5ebebae76deedc9fb385174feb7f59cb1a7e01c83cbfd1
s6,o50,s6/o50.npz,300,1280,01a298aee198ed5e8169214f9a3aeb81ba41e4d407a05411d7d3fac6de07990d
s7,o1,s7/o1.npz,300,1280,7ab0a1a54c97479e9b972c8cc2c4cfb0f9946a0a4fa22d1b95b73ea115c266d2
s7,o2,s7/o2.npz,300,1280,52eb6753da1beab8593b433d44e96783a8a16f092a5fb5f474be3cca63a252f5
s7,o3,s7/o3.npz,300,1280,bda26d06e30f5bba8eb4b423cecba70002a4af95366cbaadbba5abd0719efb3e
s7,o4,s7/o4.npz,300,1280,7393a5dfc459999da838f90963ed1737fad07b9bc2bf2f5f5fb1cd71161bdc1f
s7,o5,s7/o5.npz,300,1280,450d608d8eed1ff64a80c04c2653bc3c89092933173a9f986cdfb0997c6ec099
s7,o6,s7/o6.npz,300,1280,bbad4e0bad35a62ec668bf8081a490e1fff4f0840fb32a0d6ad0fb7d0a6f1fa5
s7,o7,s7/o7.npz,300,1280,d84448781afc9f945b9aac4af2cfa0d87fd84d4dbb74347a7fcaeb947c82c7d5
s7,o8,s7/o8.npz,300,1280,f2bfcee2e4c8ca4c7f779a4d17e8248e5ca67d40a66236da7a0c3df2eba9c637
s7,o9,s7/o9.npz,296,1280,caf60bc80191955963909a5fce6ccd5587555672e99331ed82420c1d7469c5ab
s7,o10,s7/o10.npz,300,1280,a016106ef0c6f83434db3cf54081efde3ea3624eb6be5c564edd3659ff7fe97e
s7,o11,s7/o11.npz,300,1280,f9cf388f241a6afb7168bd0e0febdf952f5a716b32b6fcaa5c682e33d56e4923
s7,o12,s7/o12.npz,300,1280,cf75b2fe819fc7d265a64c89c670f5c070ca35677dd5f872d8ca9c6ee551816b
s7,o13,s7/o13.npz,300,1280,c01bc5004899dbbd88da42738a919341d27dc516eb0ceeebc8fcffbb44f6c1db
s7,o14,s7/o14.npz,300,1280,e4cb30ce2991964a8eac6b8cc06026163e5a3b93842467d6ccb181b3e245f388
s7,o15,s7/o15.npz,300,1280,bdd48ecc71b5182b06d0f6efe3e1f2711ff19ace811c930696280833bdb4deea
s7,o16,s7/o16.npz,299,1280,4fa4351d48cadc59d0942e65c12a24de66a04f5f01d257c4f84e2e947bb69014
s7,o17,s7/o17.npz,300,1280,4c3eb65e6740d7e08890628a07ba980e39244e9c4bf44ee4747e97d9c8c9ff70
s7,o18,s7/o18.npz,300,1280,7bd2a02d70634a51817475bbb07f2a13b4fe9cf53059fa1f9b9a5fbe14aa2644
s7,o19,s7/o19.npz,300,1280,25dfaf23686f907ba5d5147aa1ac24254dd8dc17e5eababe8bf47d27c57d4834
s7,o20,s7/o20.npz,300,1280,ce38525c862469741390168d994ac5eddcdc17d694c5e9f3abd9fdfd911313e5
s7,o21,s7/o21.npz,300,1280,3793c018e8e99d2c6e76474acbdc172bc6045f2fe909bbd2c57b3480c60435aa
s7,o22,s7/o22.npz,300,1280,c5908d7f00b05d73a30cbc7d63f6be4bfb42b594bb10e6a1db778b02ec19057d
s7,o23,s7/o23.npz,300,1280,d9125f580518afbb0a9a3cca99b7ffe480285fcfc47e1a580d0051fa8c2d7dcf
s7,o24,s7/o24.npz,300,1280,97223b2fd10c7eb030bdac9d696a3acd9f240dea407ba5f3a1e24c1fa96dc58d
s7,o25,s7/o25.npz,300,1280,7e6a277a8b4d29170afa9219ed706687f25d52201d7e5adcf443e5387a9c220d
s7,o26,s7/o26.npz,300,1280,4be5d38884322338643239c6166cbf739962d6552051a8e500327b00f3b6b61b
s7,o27,s7/o27.npz,300,1280,4590bdd6b30832e51fd6a81d3c2e788209f552dd607e557ea97f89d2f909d16f
s7,o28,s7/o28.npz,300,1280,14de84c8138bb79dfa184b7174379ad1163862c25f7677b0658da655b58fa708
s7,o29,s7/o29.npz,300,1280,1cbb9fceb069ced91b508c69011580737a810a33ae1eba231e7ae2e1548db27c
s7,o30,s7/o30.npz,300,1280,dcb0f858a8a0bd5587146035303bfada0aa14d70397e178b8d876048138ccab9
s7,o31,s7/o31.npz,300,1280,e01bd992c4f6982e77cc75c4092957f2bf1035d569c0f145dc5bded541b6b048
s7,o32,s7/o32.npz,300,1280,bd7c2469bdbea2d2b49e35e3c36676f9e276aee9c0077c1a413e98f18c08ac69
s7,o33,s7/o33.npz,300,1280,4b7d6574ab447769ee7f122bb5a23f2555b65df1768d4fcda12a328075cf8e53
s7,o34,s7/o34.npz,300,1280,e869e0795cd453bb12839d2001aed026fb6ba237f13216c220a2db1ad17aba95
s7,o35,s7/o35.npz,300,1280,bee1db4d00116ae9ad58058c6177d47c5c44f04a1689ac820c225fd2c95b2ae3
s7,o36,s7/o36.npz,300,1280,3c3dab7a01842609a1d1a9314864d751fdddb5a97cfa4b5dcfa1ed3989364663
s7,o37,s7/o37.npz,299,1280,e1e66abcde5341f9618106b3d43925f6af4b7a94ad36c882c0b6cf234e40d5c4
s7,o38,s7/o38.npz,300,1280,00678d634fa0d6ff8c16ad8f852d52b81e9945c4e19d3974b52ec1c1327e0fc3
s7,o39,s7/o39.npz,300,1280,5e735590af9f84e22e8c7972625a74f8af0aa1b0487537152f8a3922cccfcefa
s7,o40,s7/o40.npz,300,1280,5a76b10e76e811e5238556138994f7c3b0340cd3f61f4658592a67bb57779eb2
s7,o41,s7/o41.npz,300,1280,ba9b70bff6b913bc412e6dafc5bebc4b1c27318ffe81fdd649f84cf2a6efe637
s7,o42,s7/o42.npz,300,1280,967e7ce8955ff8558427a40c2028462bcc85dceb530bf6e2dcc7b7cf55239750
s7,o43,s7/o43.npz,300,1280,52ca1e338d2927c2fc32d0402b3f7da44e6a9f508ab4773a1b36ab2330cbdeb1
s7,o44,s7/o44.npz,300,1280,7ecffef14f6782bf657bdd4e10904ebfb2c4fa27ec046c69748d7e00c898716d
s7,o45,s7/o45.npz,300,1280,34a6fe95f8e0496f514652f718b99e6a3be35262af5c4a14e9b930462bca90e7
s7,o46,s7/o46.npz,300,1280,2d3d3c6e7029d1fff85f9511b42863b6bc338790f8e7ac527d583af9fe8c3d83
s7,o47,s7/o47.npz,300,1280,6522942e13757e9e9a76e443b4bbd362ed932842f3247732851670f5a6688b41
s7,o48,s7/o48.npz,300,1280,18ba899b65567000460c0359a4f79e02392fad2b8a7c4e2192306061d3ae0b4d
s7,o49,s7/o49.npz,300,1280,ed10826a5ebdc9aa92e40d731c04e13b650afbb1dacffebcff5ed70dae66045d
s7,o50,s7/o50.npz,300,1280,64c3563a69797ac4122b0aa90442ad87b862995c1ed2d66aa0a4ce7ef665a858
s8,o1,s8/o1.npz,300,1280,9038b84825483155a8c0c718378aa18b966fe50585f4df05938002e35d6d8164
s8,o2,s8/o2.npz,299,1280,65e1305827e97f081c106f10856f4eca3d7b49eb8a2222898be8ac1b486a0ef6
s8,o3,s8/o3.npz,298,1280,cb8e4fbc676fda2ee48578a6520902d10bf21359b282b0d52042c11b4979ece4
s8,o4,s8/o4.npz,299,1280,46f0a9f9f3c038bed44e22615c9db4952da159866e84ebd248732ca3720c13ed
s8,o5,s8/o5.npz,300,1280,4cf9b1c95bc80c9b91b4232a7467ead01b0961710f35d596f556f442cb7cf408
s8,o6,s8/o6.npz,300,1280,bbbdf3cd0a9ddb62dc89f26c03ce63fe0b12067b627dc079d71118bed3953e51
s8,o7,s8/o7.npz,300,1280,c38bc42cbad763dcbeb822e72fc6fb71553b7cf6aeab172afd912c4723c0a4db
s8,o8,s8/o8.npz,300,1280,c8b130a3fd5343734f81ee3c2843a273867fcf3b24fe6d3e54dbf243d5079057
s8,o9,s8/o9.npz,300,1280,f91a86b9981489778171a8747938acb43c46e364b62728d9d6ce97c06c71c70a
s8,o10,s8/o10.npz,299,1280,93bdcf1fc46731cdb6171551c3389bec23b3fa8ed0599d56ef10bab8ff044cd5
s8,o11,s8/o11.npz,300,1280,0255254da0711fa92751eacb99c7750fb2e8abbadf6f0272c4313508d1f29da1
s8,o12,s8/o12.npz,300,1280,9fc4b974c7841f4e13bdcb8e3bc093a24c1c5491a388aa7a3948272e3154fb6c
s8,o13,s8/o13.npz,300,1280,f5dbe3f338eab019730e219055142466350f8f016522b8172a6eeeab186e8362
s8,o14,s8/o14.npz,298,1280,a6e9aac76c3f8d744b0f0701cb80fffe3317f199aac6dbf9e2c25caac6e61a81
s8,o15,s8/o15.npz,296,1280,ec27d1590ed597fef667346d3957b3b4ba19e46f96859a513e6a68fd8e833d6d
s8,o16,s8/o16.npz,298,1280,58e9949526d79a5c013bfe4814c4cee4c6987fc04582fc7fb7a2eb0d3d58fa71
s8,o17,s8/o17.npz,300,1280,96fbe7f2a75713376063e7277297f290e587cedff306719f6c8ffd3043bc30cf
s8,o18,s8/o18.npz,300,1280,f05697383c19ff4078ddf20ce68498c074843ea2b8f0c45d5192f75a007fab26
s8,o19,s8/o19.npz,300,1280,9a3c8f7e44a8a84201d7b8d690506805deda7847511c1a831384c87878028da9
s8,o20,s8/o20.npz,300,1280,b12b97e5762db5000fc76ebbbdf4d2bb0c46a87c05d18b6ae5815f158cc02d1a
s8,o21,s8/o21.npz,300,1280,256798afdb36e504c26361f5ff68ce0d74eea261dfcfae21dc9abf1bb3fc0ae1
s8,o22,s8/o22.npz,300,1280,44cb3fc74e4c41e9d26aacde159b77f64542a7a92e0d092cafde4ec47e08d8ac
s8,o23,s8/o23.npz,300,1280,a8b6ff81acdb00f0632f94d740e875bfad4e1a16799842a7defc64de95fc36a7
s8,o24,s8/o24.npz,300,1280,abfa22674f7c40de05dccf2dc32fb6ffd0e68d185bdab4962a361ba7320d81b4
s8,o25,s8/o25.npz,300,1280,63e89650f4d0fe1581ddfce3b2cefa9eb4a28e3cc70b685843c1c8c7d819c6e8
s8,o26,s8/o26.npz,300,1280,e4c4dd8798a14e2ba4b7c8a08099997239480e7b001fc6212ca4853a01f908e0
s8,o27,s8/o27.npz,300,1280,2a20f1f7e2a81c2bfbef5e4e70a0450e6cedeaf2fef4430cdcb9091e68ecc8ba
s8,o28,s8/o28.npz,300,1280,18f6b2c4692086000d56ba7af1a72f25f879707775babeee4a377dd4a0cc0914
s8,o29,s8/o29.npz,300,1280,a0536337763c7b04d254b44dcfa5c5a83977b0f92c365f5999da62039e6d1335
s8,o30,s8/o30.npz,300,1280,19485940b65d8d4b49b46f3f997e0c77f470340e6be43b107f55d4a1327bc889
s8,o31,s8/o31.npz,300,1280,20cd34b1bd70c287a40f8f7fd48aa74911bc767e12c10a45e3aadc74b54db79a
s8,o32,s8/o32.npz,300,1280,cc8eaa1ed70f909d4a7f30b3a5a4169e9991c00c08ce4ad63e124e3a7f0b41bc
s8,o33,s8/o33.npz,300,1280,9bb5c0ce9fd8320c4d20e753336635567ccee4932e41ff71e8a98f6b8da97123
s8,o34,s8/o34.npz,300,1280,5bf7ae68a72704abe3de73a602b69298ed807b489ee2f5293a70237878b37879
s8,o35,s8/o35.npz,300,1280,f7801a40feb32c3dd8ea1bf63b5e8a303b0630e4fb49efcb5060a12ee7ff4432
s8,o36,s8/o36.npz,300,1280,5fd53f2d990929da7b0357df5dfce8b785d974e3d72cbacfac078a9e99769fc3
s8,o37,s8/o37.npz,300,1280,ab2d1e173cf519026423d1f4c44dcf9df081d44aacb9e2d401ac39a37c5bbb73
s8,o38,s8/o38.npz,299,1280,c9d94995876d029c39baefd106f09ee06217ff828945a5469a0e0a61aa3fded9
s8,o39,s8/o39.npz,300,1280,c814e5a4cf6bf5f38873a61fc18515f0b584b1951d9abfcc3a6d94c0e36400e5
s8,o40,s8/o40.npz,298,1280,759eff96fcc1ab30b7e62aaf33a68157aa1af10fd04e726d0b8d3d5ff83ff7ea
s8,o41,s8/o41.npz,300,1280,dbe9f572b9ca47258237e152c9751becf0ec48b06ffc7da9a9d5089ed2fa65f4
s8,o42,s8/o42.npz,300,1280,5edd78f2730383872807d718cd4eb0716b53a951610bc3484e1e5fd1a4a1770d
s8,o43,s8/o43.npz,300,1280,16b8d1eef850e6ea19b36882805aaa01afa9225089d22248586c03c74148a090
s8,o44,s8/o44.npz,300,1280,00d8b9567aa6ef7fd610d94ea75e78cced5704452a738ad121196a71693277b0
s8,o45,s8/o45.npz,300,1280,64c88a7f09b7acf035fca1d9e1b76953b26e06d08b62801b13a89047809c2992
s8,o46,s8/o46.npz,300,1280,a88acc7567f5d41d00ce56eea4387824f9d319b68980178faf659ea34757f467
s8,o47,s8/o47.npz,300,1280,94a3b32828bea98e8e23f01b95b92e2fcfda325dc1c48a339e45c89d17ff9669
s8,o48,s8/o48.npz,300,1280,8472f244d25080bdc8be06e5979d8d3554d527edc4d85ddef4c8595c965441a7
s8,o49,s8/o49.npz,300,1280,308f8c4c05e124e72c3437da5eeaf386ddd397ff1125a867efcdd779f1c00eba
s8,o50,s8/o50.npz,300,1280,2ccd237c005aaae0ef467a0cd65e8f715b8f693fab0ab295cc5fea4a374ff672
s9,o1,s9/o1.npz,300,1280,fc5e3e010bbfd52ddbdd511fd536a8f7bb2b972dbf717c8280d134db9d788111
s9,o2,s9/o2.npz,300,1280,b6ac2e291b8696b24c839ad71215416b37e55309947d465becd4d12a464522ed
s9,o3,s9/o3.npz,300,1280,57b23dba6c5dd244328fffc2fa430ed542201e9ea5e69bd5d12c7981e683931b
s9,o4,s9/o4.npz,300,1280,25321c22d02446d0e73da657fd3909a1cedd34b11fbc53ca02f77fc844ff8229
s9,o5,s9/o5.npz,300,1280,099e847cbed65cfcd4e101088d1569ca761fa35be265ce8c48bf9ba3b0af6cec
s9,o6,s9/o6.npz,300,1280,4ee108ffb445f74aa427a20a86fff7e3365f8a05a3c4b4d6d8a16d55dbb07cef
s9,o7,s9/o7.npz,300,1280,00f52bd967f75d951cc3e8b9bd7b996a018e5f33d1d2122a485d9bbefb119523
s9,o8,s9/o8.npz,300,1280,25e630ac44ec5eb439f9933f96adedf510dce143491b240427bb0ab22baee2ca
s9,o9,s9/o9.npz,300,1280,5217bb67f94982960a6cc2adbdaa300e6e117f2843f5b6a90680f041910e60f9
s9,o10,s9/o10.npz,300,1280,d562af7eb0f81b7ad045846bb1caa0c4f351e743ab719dc41c4a933a3273cc6a
s9,o11,s9/o11.npz,300,1280,062ca331c2d048498fd8f07a433f05dcaf4ca50e5360841b490c9da76a771e63
s9,o12,s9/o12.npz,300,1280,3a7a5a2fb5ca7a47137f735fdd2633832154a34c140846612ea314cb2cb5b4df
s9,o13,s9/o13.npz,300,1280,b8b659dca9767c67a97254c8a07b21e0b1aa4ed81374ff5d437f1cc3409e72e7
s9,o14,s9/o14.npz,300,1280,e07f5c11b36a7ed219cf86851b64f82666dde10086e58323750b276a1f90c9be
s9,o15,s9/o15.npz,300,1280,9463f6a1922fdf78f2f36bb62432dcd44fc4cf2b99e89ab6998d1af49ca080e3
s9,o16,s9/o16.npz,300,1280,52011a777accbb60bd97c78ac5c7b74ecf93d52cf48b69439abc979f31865b12
s9,o17,s9/o17.npz,300,1280,bc1ebeca2d07aeec43f47d8e0d0997e3526fe75b5fd082e41639648eee9b59c7
s9,o18,s9/o18.npz,300,1280,4e9bb748dfce717c219e5a1a6a44682e9c24db992e9c32c839b3721b1741894e
s9,o19,s9/o19.npz,300,1280,7d08945105be8ba731ce4df8e47cb91678377c6c2d9d78e3e11be72d92548522
s9,o20,s9/o20.npz,300,1280,e69c13ddf7656e6bf956251b112f551a7d35cd2a3fb8e1bce18b7d7aab62b43b
s9,o21,s9/o21.npz,300,1280,28cd81e52a0866210f1b3d2605ed5e7081d55299d9688f8ddd02cfccb33793de
s9,o22,s9/o22.npz,300,1280,bcfe088679f0b6d4d777ff7ed7ee2834c2a80491db99d259caccbe8b6966e143
s9,o23,s9/o23.npz,300,1280,ccfdd1eb98196b5f5292dab4e2400bdb30671c00b9e974dfa1e088834f4bce21
s9,o24,s9/o24.npz,300,1280,91a4004ace66ea06a77926d578d18e68a67bd7063ebfe960ef893b7220e64090
s9,o25,s9/o25.npz,300,1280,969e855f0b00ed929d5c8473319711781a8a6cccc35bffc07a33aa694c38f343
s9,o26,s9/o26.npz,300,1280,2b3be73fa2571d65848fabd7b52443978cd6d8848e7aefb72bc94d597c0a3ffa
s9,o27,s9/o27.npz,300,1280,0c628d134cc28900ee3b0d2a96fd84ee7c737d8d2285ab8725f87616b63cc832
s9,o28,s9/o28.npz,300,1280,9c5b5303cf67837bf322a7f9a6795f26f7d3e028b9bef2be2fc987d681d747ee
s9,o29,s9/o29.npz,300,1280,3daf2fa5bc4abc2a7bcbb3f0d86529652176cd00d2a7c693bc382f4ed78c3e0d
s9,o30,s9/o30.npz,300,1280,1a35a3a64fd2930dd85cb4dabf8b3fd8db16204338d3710a65d93fa0079e6f35
s9,o31,s9/o31.npz,300,1280,f0df80e398592f0e29aeef651def5082581ec8d541fbaf787d87a475e016121f
s9,o32,s9/o32.npz,300,1280,cdd93cc2c0c60c076d76e64400c4e30f9b83cbe906fab64f8b7b327cf126be68
s9,o33,s9/o33.npz,300,1280,1fcead7a064d4ce5d2244d324d0c37525656c838d0929e76f675c99b153bc7b1
s9,o34,s9/o34.npz,300,1280,c6c796921f9f5890ea0b7dce4c80534f284842f9097aa5f846c5d23873aa6bce
s9,o35,s9/o35.npz,300,1280,e57d1417aabf43d0fd6bbfc1fcb7b6a7bc973377b7088f0f70cd5f6e2832aeaf
s9,o36,s9/o36.npz,300,1280,84cd3a1087641bafa69a6c9f90b1426d104f8172700dcb35aa9e1d5db5cffc40
s9,o37,s9/o37.npz,300,1280,f5ce03474f2674c5810dffb546dd71533119dd4aee4ffe76df87ef41d75464bd
s9,o38,s9/o38.npz,299,1280,e7076bcdc93dfa11608c2cada03fc81a5adcc082695d4fc5c8b7a7b965d7931a
s9,o39,s9/o39.npz,300,1280,9e5d2778e775fbb042a86e1e5f6853bfa4964abdbd5368fbb321a8ccc99f339c
s9,o40,s9/o40.npz,300,1280,297ced597eb3a435d02e46eb096a214af1084c4c14a576b93f211dfbb5804c0e
s9,o41,s9/o41.npz,300,1280,7c5181fc2cbe62aa1fb341c9511f1b905525c13cbba8eb33a754a97b9f54fa6e
s9,o42,s9/o42.npz,300,1280,2b9b00825dee14e5a16caac7eae03c1f1a9c3ceba510df7931fd87cf37da9bcc
